Annee;Region;id_departement;Departement;Animaux;Tetes certfiées bio / ruches
2008;ALSACE;67;BAS-RHIN;Brebis viande;220
2008;ALSACE;67;BAS-RHIN;Chèvres;s
2008;ALSACE;67;BAS-RHIN;Poules pondeuses;5596
2008;ALSACE;67;BAS-RHIN;Ruches;s
2008;ALSACE;67;BAS-RHIN;Truies;36
2008;ALSACE;67;BAS-RHIN;Vaches allaitantes;984
2008;ALSACE;67;BAS-RHIN;Vaches laitières;1777
2008;ALSACE;68;HAUT-RHIN;Brebis viande;512
2008;ALSACE;68;HAUT-RHIN;Chèvres;560
2008;ALSACE;68;HAUT-RHIN;Poules pondeuses;5200
2008;ALSACE;68;HAUT-RHIN;Ruches;1695
2008;ALSACE;68;HAUT-RHIN;Truies;s
2008;ALSACE;68;HAUT-RHIN;Vaches allaitantes;192
2008;ALSACE;68;HAUT-RHIN;Vaches laitières;681
2008;AQUITAINE;24;DORDOGNE;Brebis laitières;s
2008;AQUITAINE;24;DORDOGNE;Brebis viande;1676
2008;AQUITAINE;24;DORDOGNE;Chèvres;348
2008;AQUITAINE;24;DORDOGNE;Poules pondeuses;5630
2008;AQUITAINE;24;DORDOGNE;Poulets;46080
2008;AQUITAINE;24;DORDOGNE;Ruches;215
2008;AQUITAINE;24;DORDOGNE;Truies;19
2008;AQUITAINE;24;DORDOGNE;Vaches allaitantes;1486
2008;AQUITAINE;24;DORDOGNE;Vaches laitières;74
2008;AQUITAINE;33;GIRONDE;Brebis laitières;s
2008;AQUITAINE;33;GIRONDE;Brebis viande;191
2008;AQUITAINE;33;GIRONDE;Chèvres;s
2008;AQUITAINE;33;GIRONDE;Poules pondeuses;s
2008;AQUITAINE;33;GIRONDE;Poulets;s
2008;AQUITAINE;33;GIRONDE;Ruches;1181
2008;AQUITAINE;33;GIRONDE;Truies;s
2008;AQUITAINE;33;GIRONDE;Vaches allaitantes;276
2008;AQUITAINE;33;GIRONDE;Vaches laitières;s
2008;AQUITAINE;40;LANDES;Brebis viande;s
2008;AQUITAINE;40;LANDES;Poules pondeuses;8240
2008;AQUITAINE;40;LANDES;Poulets;296522
2008;AQUITAINE;40;LANDES;Ruches;s
2008;AQUITAINE;40;LANDES;Truies;s
2008;AQUITAINE;40;LANDES;Vaches allaitantes;114
2008;AQUITAINE;47;LOT-ET-GARONNE;Brebis laitières;s
2008;AQUITAINE;47;LOT-ET-GARONNE;Brebis viande;719
2008;AQUITAINE;47;LOT-ET-GARONNE;Chèvres;347
2008;AQUITAINE;47;LOT-ET-GARONNE;Poules pondeuses;55975
2008;AQUITAINE;47;LOT-ET-GARONNE;Poulets;428866
2008;AQUITAINE;47;LOT-ET-GARONNE;Ruches;s
2008;AQUITAINE;47;LOT-ET-GARONNE;Vaches allaitantes;232
2008;AQUITAINE;47;LOT-ET-GARONNE;Vaches laitières;93
2008;AQUITAINE;64;PYRENEES-ATLANTIQUES;Brebis laitières;2038
2008;AQUITAINE;64;PYRENEES-ATLANTIQUES;Brebis viande;682
2008;AQUITAINE;64;PYRENEES-ATLANTIQUES;Chèvres;149
2008;AQUITAINE;64;PYRENEES-ATLANTIQUES;Poules pondeuses;297
2008;AQUITAINE;64;PYRENEES-ATLANTIQUES;Poulets;102200
2008;AQUITAINE;64;PYRENEES-ATLANTIQUES;Ruches;343
2008;AQUITAINE;64;PYRENEES-ATLANTIQUES;Truies;4
2008;AQUITAINE;64;PYRENEES-ATLANTIQUES;Vaches allaitantes;634
2008;AQUITAINE;64;PYRENEES-ATLANTIQUES;Vaches laitières;85
2008;AUVERGNE;3;ALLIER;Brebis viande;3565
2008;AUVERGNE;3;ALLIER;Chèvres;151
2008;AUVERGNE;3;ALLIER;Poules pondeuses;41540
2008;AUVERGNE;3;ALLIER;Poulets;245562
2008;AUVERGNE;3;ALLIER;Truies;195
2008;AUVERGNE;3;ALLIER;Vaches allaitantes;2979
2008;AUVERGNE;3;ALLIER;Vaches laitières;115
2008;AUVERGNE;15;CANTAL;Brebis viande;318
2008;AUVERGNE;15;CANTAL;Chèvres;s
2008;AUVERGNE;15;CANTAL;Poules pondeuses;97
2008;AUVERGNE;15;CANTAL;Poulets;s
2008;AUVERGNE;15;CANTAL;Truies;8
2008;AUVERGNE;15;CANTAL;Vaches allaitantes;1741
2008;AUVERGNE;15;CANTAL;Vaches laitières;669
2008;AUVERGNE;43;HAUTE-LOIRE;Brebis laitières;s
2008;AUVERGNE;43;HAUTE-LOIRE;Brebis viande;4885
2008;AUVERGNE;43;HAUTE-LOIRE;Chèvres;389
2008;AUVERGNE;43;HAUTE-LOIRE;Poules pondeuses;4880
2008;AUVERGNE;43;HAUTE-LOIRE;Poulets;14902
2008;AUVERGNE;43;HAUTE-LOIRE;Ruches;1615
2008;AUVERGNE;43;HAUTE-LOIRE;Truies;57
2008;AUVERGNE;43;HAUTE-LOIRE;Vaches allaitantes;542
2008;AUVERGNE;43;HAUTE-LOIRE;Vaches laitières;873
2008;AUVERGNE;63;PUY-DE-DOME;Brebis viande;1458
2008;AUVERGNE;63;PUY-DE-DOME;Chèvres;242
2008;AUVERGNE;63;PUY-DE-DOME;Poules pondeuses;s
2008;AUVERGNE;63;PUY-DE-DOME;Poulets;238089
2008;AUVERGNE;63;PUY-DE-DOME;Ruches;890
2008;AUVERGNE;63;PUY-DE-DOME;Truies;s
2008;AUVERGNE;63;PUY-DE-DOME;Vaches allaitantes;1247
2008;AUVERGNE;63;PUY-DE-DOME;Vaches laitières;598
2008;BASSE-NORMANDIE;14;CALVADOS;Brebis viande;1070
2008;BASSE-NORMANDIE;14;CALVADOS;Chèvres;311
2008;BASSE-NORMANDIE;14;CALVADOS;Poules pondeuses;8210
2008;BASSE-NORMANDIE;14;CALVADOS;Poulets;s
2008;BASSE-NORMANDIE;14;CALVADOS;Ruches;s
2008;BASSE-NORMANDIE;14;CALVADOS;Truies;s
2008;BASSE-NORMANDIE;14;CALVADOS;Vaches allaitantes;1556
2008;BASSE-NORMANDIE;14;CALVADOS;Vaches laitières;2088
2008;BASSE-NORMANDIE;50;MANCHE;Brebis viande;451
2008;BASSE-NORMANDIE;50;MANCHE;Chèvres;s
2008;BASSE-NORMANDIE;50;MANCHE;Poules pondeuses;8230
2008;BASSE-NORMANDIE;50;MANCHE;Poulets;17798
2008;BASSE-NORMANDIE;50;MANCHE;Truies;s
2008;BASSE-NORMANDIE;50;MANCHE;Vaches allaitantes;885
2008;BASSE-NORMANDIE;50;MANCHE;Vaches laitières;3669
2008;BASSE-NORMANDIE;61;ORNE;Brebis viande;2088
2008;BASSE-NORMANDIE;61;ORNE;Chèvres;75
2008;BASSE-NORMANDIE;61;ORNE;Poules pondeuses;6928
2008;BASSE-NORMANDIE;61;ORNE;Poulets;5580
2008;BASSE-NORMANDIE;61;ORNE;Truies;s
2008;BASSE-NORMANDIE;61;ORNE;Vaches allaitantes;2071
2008;BASSE-NORMANDIE;61;ORNE;Vaches laitières;2912
2008;BOURGOGNE;21;COTE-D'OR;Brebis viande;1616
2008;BOURGOGNE;21;COTE-D'OR;Chèvres;s
2008;BOURGOGNE;21;COTE-D'OR;Poules pondeuses;s
2008;BOURGOGNE;21;COTE-D'OR;Ruches;960
2008;BOURGOGNE;21;COTE-D'OR;Vaches allaitantes;1041
2008;BOURGOGNE;21;COTE-D'OR;Vaches laitières;133
2008;BOURGOGNE;58;NIEVRE;Brebis laitières;s
2008;BOURGOGNE;58;NIEVRE;Brebis viande;660
2008;BOURGOGNE;58;NIEVRE;Chèvres;s
2008;BOURGOGNE;58;NIEVRE;Poules pondeuses;s
2008;BOURGOGNE;58;NIEVRE;Poulets;s
2008;BOURGOGNE;58;NIEVRE;Ruches;s
2008;BOURGOGNE;58;NIEVRE;Truies;s
2008;BOURGOGNE;58;NIEVRE;Vaches allaitantes;1839
2008;BOURGOGNE;58;NIEVRE;Vaches laitières;80
2008;BOURGOGNE;71;SAONE-ET-LOIRE;Brebis viande;904
2008;BOURGOGNE;71;SAONE-ET-LOIRE;Chèvres;400
2008;BOURGOGNE;71;SAONE-ET-LOIRE;Poules pondeuses;12149
2008;BOURGOGNE;71;SAONE-ET-LOIRE;Poulets;18374
2008;BOURGOGNE;71;SAONE-ET-LOIRE;Ruches;1026
2008;BOURGOGNE;71;SAONE-ET-LOIRE;Truies;38
2008;BOURGOGNE;71;SAONE-ET-LOIRE;Vaches allaitantes;1595
2008;BOURGOGNE;71;SAONE-ET-LOIRE;Vaches laitières;127
2008;BOURGOGNE;89;YONNE;Brebis laitières;s
2008;BOURGOGNE;89;YONNE;Brebis viande;386
2008;BOURGOGNE;89;YONNE;Chèvres;237
2008;BOURGOGNE;89;YONNE;Poules pondeuses;s
2008;BOURGOGNE;89;YONNE;Poulets;25890
2008;BOURGOGNE;89;YONNE;Ruches;910
2008;BOURGOGNE;89;YONNE;Truies;97
2008;BOURGOGNE;89;YONNE;Vaches allaitantes;489
2008;BOURGOGNE;89;YONNE;Vaches laitières;372
2008;BRETAGNE;22;COTES-D'ARMOR;Brebis laitières;s
2008;BRETAGNE;22;COTES-D'ARMOR;Brebis viande;584
2008;BRETAGNE;22;COTES-D'ARMOR;Chèvres;218
2008;BRETAGNE;22;COTES-D'ARMOR;Poules pondeuses;433857
2008;BRETAGNE;22;COTES-D'ARMOR;Poulets;22535
2008;BRETAGNE;22;COTES-D'ARMOR;Ruches;s
2008;BRETAGNE;22;COTES-D'ARMOR;Truies;195
2008;BRETAGNE;22;COTES-D'ARMOR;Vaches allaitantes;1361
2008;BRETAGNE;22;COTES-D'ARMOR;Vaches laitières;1784
2008;BRETAGNE;29;FINISTERE;Brebis laitières;s
2008;BRETAGNE;29;FINISTERE;Brebis viande;740
2008;BRETAGNE;29;FINISTERE;Chèvres;653
2008;BRETAGNE;29;FINISTERE;Poules pondeuses;33996
2008;BRETAGNE;29;FINISTERE;Poulets;16513
2008;BRETAGNE;29;FINISTERE;Ruches;s
2008;BRETAGNE;29;FINISTERE;Truies;250
2008;BRETAGNE;29;FINISTERE;Vaches allaitantes;1154
2008;BRETAGNE;29;FINISTERE;Vaches laitières;2055
2008;BRETAGNE;35;ILLE-ET-VILAINE;Brebis laitières;2036
2008;BRETAGNE;35;ILLE-ET-VILAINE;Brebis viande;941
2008;BRETAGNE;35;ILLE-ET-VILAINE;Chèvres;s
2008;BRETAGNE;35;ILLE-ET-VILAINE;Poules pondeuses;23812
2008;BRETAGNE;35;ILLE-ET-VILAINE;Poulets;7970
2008;BRETAGNE;35;ILLE-ET-VILAINE;Ruches;s
2008;BRETAGNE;35;ILLE-ET-VILAINE;Truies;302
2008;BRETAGNE;35;ILLE-ET-VILAINE;Vaches allaitantes;695
2008;BRETAGNE;35;ILLE-ET-VILAINE;Vaches laitières;4881
2008;BRETAGNE;56;MORBIHAN;Brebis viande;1226
2008;BRETAGNE;56;MORBIHAN;Chèvres;969
2008;BRETAGNE;56;MORBIHAN;Poules pondeuses;141169
2008;BRETAGNE;56;MORBIHAN;Poulets;s
2008;BRETAGNE;56;MORBIHAN;Truies;176
2008;BRETAGNE;56;MORBIHAN;Vaches allaitantes;829
2008;BRETAGNE;56;MORBIHAN;Vaches laitières;3326
2008;CENTRE;18;CHER;Brebis viande;1111
2008;CENTRE;18;CHER;Chèvres;s
2008;CENTRE;18;CHER;Poules pondeuses;1010
2008;CENTRE;18;CHER;Poulets;s
2008;CENTRE;18;CHER;Truies;135
2008;CENTRE;18;CHER;Vaches allaitantes;602
2008;CENTRE;18;CHER;Vaches laitières;s
2008;CENTRE;28;EURE-ET-LOIR;Brebis viande;s
2008;CENTRE;28;EURE-ET-LOIR;Poules pondeuses;28641
2008;CENTRE;28;EURE-ET-LOIR;Poulets;s
2008;CENTRE;28;EURE-ET-LOIR;Ruches;s
2008;CENTRE;28;EURE-ET-LOIR;Truies;s
2008;CENTRE;28;EURE-ET-LOIR;Vaches allaitantes;s
2008;CENTRE;36;INDRE;Brebis viande;780
2008;CENTRE;36;INDRE;Chèvres;322
2008;CENTRE;36;INDRE;Poules pondeuses;s
2008;CENTRE;36;INDRE;Poulets;s
2008;CENTRE;36;INDRE;Ruches;s
2008;CENTRE;36;INDRE;Truies;241
2008;CENTRE;36;INDRE;Vaches allaitantes;428
2008;CENTRE;36;INDRE;Vaches laitières;252
2008;CENTRE;37;INDRE-ET-LOIRE;Brebis viande;136
2008;CENTRE;37;INDRE-ET-LOIRE;Chèvres;522
2008;CENTRE;37;INDRE-ET-LOIRE;Poules pondeuses;6927
2008;CENTRE;37;INDRE-ET-LOIRE;Poulets;7720
2008;CENTRE;37;INDRE-ET-LOIRE;Ruches;s
2008;CENTRE;37;INDRE-ET-LOIRE;Truies;s
2008;CENTRE;37;INDRE-ET-LOIRE;Vaches allaitantes;520
2008;CENTRE;37;INDRE-ET-LOIRE;Vaches laitières;92
2008;CENTRE;45;LOIRET;Brebis viande;518
2008;CENTRE;45;LOIRET;Chèvres;s
2008;CENTRE;45;LOIRET;Poules pondeuses;6157
2008;CENTRE;45;LOIRET;Ruches;730
2008;CENTRE;45;LOIRET;Truies;s
2008;CENTRE;45;LOIRET;Vaches allaitantes;95
2008;CENTRE;45;LOIRET;Vaches laitières;s
2008;CENTRE;41;LOIR-ET-CHER;Brebis viande;1260
2008;CENTRE;41;LOIR-ET-CHER;Chèvres;s
2008;CENTRE;41;LOIR-ET-CHER;Poules pondeuses;22363
2008;CENTRE;41;LOIR-ET-CHER;Poulets;s
2008;CENTRE;41;LOIR-ET-CHER;Ruches;s
2008;CENTRE;41;LOIR-ET-CHER;Truies;s
2008;CENTRE;41;LOIR-ET-CHER;Vaches allaitantes;47
2008;CENTRE;41;LOIR-ET-CHER;Vaches laitières;160
2008;CHAMPAGNE-ARDENNE;8;ARDENNES;Brebis laitières;s
2008;CHAMPAGNE-ARDENNE;8;ARDENNES;Brebis viande;657
2008;CHAMPAGNE-ARDENNE;8;ARDENNES;Chèvres;s
2008;CHAMPAGNE-ARDENNE;8;ARDENNES;Poules pondeuses;9521
2008;CHAMPAGNE-ARDENNE;8;ARDENNES;Poulets;s
2008;CHAMPAGNE-ARDENNE;8;ARDENNES;Truies;s
2008;CHAMPAGNE-ARDENNE;8;ARDENNES;Vaches allaitantes;377
2008;CHAMPAGNE-ARDENNE;8;ARDENNES;Vaches laitières;335
2008;CHAMPAGNE-ARDENNE;10;AUBE;Brebis laitières;s
2008;CHAMPAGNE-ARDENNE;10;AUBE;Vaches allaitantes;s
2008;CHAMPAGNE-ARDENNE;10;AUBE;Vaches laitières;71
2008;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Brebis viande;s
2008;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Ruches;s
2008;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Vaches allaitantes;466
2008;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Vaches laitières;311
2008;CHAMPAGNE-ARDENNE;51;MARNE;Brebis viande;s
2008;CHAMPAGNE-ARDENNE;51;MARNE;Poules pondeuses;s
2008;CHAMPAGNE-ARDENNE;51;MARNE;Ruches;s
2008;CHAMPAGNE-ARDENNE;51;MARNE;Truies;s
2008;CHAMPAGNE-ARDENNE;51;MARNE;Vaches allaitantes;s
2008;CHAMPAGNE-ARDENNE;51;MARNE;Vaches laitières;s
2008;CORSE;2A;CORSE-DU-SUD;Brebis laitières;s
2008;CORSE;2A;CORSE-DU-SUD;Brebis viande;268
2008;CORSE;2A;CORSE-DU-SUD;Ruches;s
2008;CORSE;2A;CORSE-DU-SUD;Vaches allaitantes;417
2008;CORSE;2B;HAUTE-CORSE;Brebis viande;s
2008;CORSE;2B;HAUTE-CORSE;Poules pondeuses;s
2008;CORSE;2B;HAUTE-CORSE;Ruches;941
2008;CORSE;2B;HAUTE-CORSE;Truies;s
2008;CORSE;2B;HAUTE-CORSE;Vaches allaitantes;110
2008;FRANCHE-COMTE;25;DOUBS;Brebis viande;202
2008;FRANCHE-COMTE;25;DOUBS;Chèvres;416
2008;FRANCHE-COMTE;25;DOUBS;Poules pondeuses;s
2008;FRANCHE-COMTE;25;DOUBS;Poulets;s
2008;FRANCHE-COMTE;25;DOUBS;Truies;s
2008;FRANCHE-COMTE;25;DOUBS;Vaches allaitantes;160
2008;FRANCHE-COMTE;25;DOUBS;Vaches laitières;2602
2008;FRANCHE-COMTE;70;HAUTE-SAONE;Brebis viande;470
2008;FRANCHE-COMTE;70;HAUTE-SAONE;Chèvres;s
2008;FRANCHE-COMTE;70;HAUTE-SAONE;Poules pondeuses;4230
2008;FRANCHE-COMTE;70;HAUTE-SAONE;Poulets;s
2008;FRANCHE-COMTE;70;HAUTE-SAONE;Truies;28
2008;FRANCHE-COMTE;70;HAUTE-SAONE;Vaches allaitantes;367
2008;FRANCHE-COMTE;70;HAUTE-SAONE;Vaches laitières;1603
2008;FRANCHE-COMTE;39;JURA;Brebis laitières;s
2008;FRANCHE-COMTE;39;JURA;Brebis viande;147
2008;FRANCHE-COMTE;39;JURA;Chèvres;238
2008;FRANCHE-COMTE;39;JURA;Poules pondeuses;s
2008;FRANCHE-COMTE;39;JURA;Ruches;s
2008;FRANCHE-COMTE;39;JURA;Truies;s
2008;FRANCHE-COMTE;39;JURA;Vaches allaitantes;372
2008;FRANCHE-COMTE;39;JURA;Vaches laitières;2088
2008;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Chèvres;s
2008;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Poules pondeuses;s
2008;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Poulets;s
2008;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Vaches laitières;s
2008;HAUTE-NORMANDIE;27;EURE;Brebis viande;240
2008;HAUTE-NORMANDIE;27;EURE;Chèvres;s
2008;HAUTE-NORMANDIE;27;EURE;Poules pondeuses;s
2008;HAUTE-NORMANDIE;27;EURE;Poulets;s
2008;HAUTE-NORMANDIE;27;EURE;Truies;s
2008;HAUTE-NORMANDIE;27;EURE;Vaches allaitantes;172
2008;HAUTE-NORMANDIE;27;EURE;Vaches laitières;261
2008;HAUTE-NORMANDIE;76;SEINE-MARITIME;Brebis viande;s
2008;HAUTE-NORMANDIE;76;SEINE-MARITIME;Chèvres;s
2008;HAUTE-NORMANDIE;76;SEINE-MARITIME;Poules pondeuses;6354
2008;HAUTE-NORMANDIE;76;SEINE-MARITIME;Vaches allaitantes;150
2008;HAUTE-NORMANDIE;76;SEINE-MARITIME;Vaches laitières;605
2008;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Brebis viande;146
2008;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Poules pondeuses;s
2008;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Vaches allaitantes;s
2008;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Vaches laitières;s
2008;ILE-DE-FRANCE;95;VAL-D'OISE;Brebis viande;s
2008;ILE-DE-FRANCE;95;VAL-D'OISE;Chèvres;s
2008;ILE-DE-FRANCE;95;VAL-D'OISE;Vaches allaitantes;s
2008;ILE-DE-FRANCE;78;YVELINES;Brebis viande;s
2008;ILE-DE-FRANCE;78;YVELINES;Chèvres;s
2008;ILE-DE-FRANCE;78;YVELINES;Poules pondeuses;7446
2008;ILE-DE-FRANCE;78;YVELINES;Poulets;s
2008;LANGUEDOC-ROUSSILLON;11;AUDE;Brebis laitières;s
2008;LANGUEDOC-ROUSSILLON;11;AUDE;Brebis viande;1743
2008;LANGUEDOC-ROUSSILLON;11;AUDE;Chèvres;282
2008;LANGUEDOC-ROUSSILLON;11;AUDE;Poules pondeuses;1043
2008;LANGUEDOC-ROUSSILLON;11;AUDE;Ruches;s
2008;LANGUEDOC-ROUSSILLON;11;AUDE;Truies;15
2008;LANGUEDOC-ROUSSILLON;11;AUDE;Vaches allaitantes;999
2008;LANGUEDOC-ROUSSILLON;11;AUDE;Vaches laitières;24
2008;LANGUEDOC-ROUSSILLON;30;GARD;Brebis laitières;s
2008;LANGUEDOC-ROUSSILLON;30;GARD;Brebis viande;559
2008;LANGUEDOC-ROUSSILLON;30;GARD;Chèvres;682
2008;LANGUEDOC-ROUSSILLON;30;GARD;Poules pondeuses;5973
2008;LANGUEDOC-ROUSSILLON;30;GARD;Poulets;s
2008;LANGUEDOC-ROUSSILLON;30;GARD;Ruches;1778
2008;LANGUEDOC-ROUSSILLON;30;GARD;Vaches allaitantes;174
2008;LANGUEDOC-ROUSSILLON;30;GARD;Vaches laitières;s
2008;LANGUEDOC-ROUSSILLON;34;HERAULT;Brebis laitières;s
2008;LANGUEDOC-ROUSSILLON;34;HERAULT;Brebis viande;373
2008;LANGUEDOC-ROUSSILLON;34;HERAULT;Chèvres;289
2008;LANGUEDOC-ROUSSILLON;34;HERAULT;Poules pondeuses;1126
2008;LANGUEDOC-ROUSSILLON;34;HERAULT;Poulets;s
2008;LANGUEDOC-ROUSSILLON;34;HERAULT;Ruches;1631
2008;LANGUEDOC-ROUSSILLON;34;HERAULT;Truies;s
2008;LANGUEDOC-ROUSSILLON;34;HERAULT;Vaches allaitantes;139
2008;LANGUEDOC-ROUSSILLON;48;LOZERE;Brebis laitières;3322
2008;LANGUEDOC-ROUSSILLON;48;LOZERE;Brebis viande;2961
2008;LANGUEDOC-ROUSSILLON;48;LOZERE;Chèvres;295
2008;LANGUEDOC-ROUSSILLON;48;LOZERE;Poules pondeuses;s
2008;LANGUEDOC-ROUSSILLON;48;LOZERE;Poulets;165950
2008;LANGUEDOC-ROUSSILLON;48;LOZERE;Ruches;1607
2008;LANGUEDOC-ROUSSILLON;48;LOZERE;Truies;s
2008;LANGUEDOC-ROUSSILLON;48;LOZERE;Vaches allaitantes;466
2008;LANGUEDOC-ROUSSILLON;48;LOZERE;Vaches laitières;s
2008;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Brebis laitières;s
2008;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Brebis viande;235
2008;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Chèvres;433
2008;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Poules pondeuses;3572
2008;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Ruches;s
2008;LANGUEDOC-ROUSSILLON;66;PYRENEES-ORIENTALES;Vaches allaitantes;344
2008;LIMOUSIN;19;CORREZE;Brebis viande;1802
2008;LIMOUSIN;19;CORREZE;Chèvres;s
2008;LIMOUSIN;19;CORREZE;Poulets;800
2008;LIMOUSIN;19;CORREZE;Ruches;1732
2008;LIMOUSIN;19;CORREZE;Truies;s
2008;LIMOUSIN;19;CORREZE;Vaches allaitantes;1374
2008;LIMOUSIN;19;CORREZE;Vaches laitières;182
2008;LIMOUSIN;23;CREUSE;Brebis laitières;s
2008;LIMOUSIN;23;CREUSE;Brebis viande;917
2008;LIMOUSIN;23;CREUSE;Chèvres;s
2008;LIMOUSIN;23;CREUSE;Poules pondeuses;839
2008;LIMOUSIN;23;CREUSE;Poulets;73036
2008;LIMOUSIN;23;CREUSE;Ruches;732
2008;LIMOUSIN;23;CREUSE;Truies;143
2008;LIMOUSIN;23;CREUSE;Vaches allaitantes;1751
2008;LIMOUSIN;23;CREUSE;Vaches laitières;139
2008;LIMOUSIN;87;HAUTE-VIENNE;Brebis viande;4789
2008;LIMOUSIN;87;HAUTE-VIENNE;Chèvres;288
2008;LIMOUSIN;87;HAUTE-VIENNE;Poules pondeuses;981
2008;LIMOUSIN;87;HAUTE-VIENNE;Poulets;6050
2008;LIMOUSIN;87;HAUTE-VIENNE;Ruches;s
2008;LIMOUSIN;87;HAUTE-VIENNE;Truies;285
2008;LIMOUSIN;87;HAUTE-VIENNE;Vaches allaitantes;1514
2008;LIMOUSIN;87;HAUTE-VIENNE;Vaches laitières;79
2008;LORRAINE;54;MEURTHE-ET-MOSELLE;Poules pondeuses;s
2008;LORRAINE;54;MEURTHE-ET-MOSELLE;Poulets;s
2008;LORRAINE;54;MEURTHE-ET-MOSELLE;Truies;s
2008;LORRAINE;54;MEURTHE-ET-MOSELLE;Vaches allaitantes;348
2008;LORRAINE;54;MEURTHE-ET-MOSELLE;Vaches laitières;620
2008;LORRAINE;55;MEUSE;Poules pondeuses;s
2008;LORRAINE;55;MEUSE;Poulets;s
2008;LORRAINE;55;MEUSE;Truies;s
2008;LORRAINE;55;MEUSE;Vaches allaitantes;230
2008;LORRAINE;55;MEUSE;Vaches laitières;660
2008;LORRAINE;57;MOSELLE;Chèvres;s
2008;LORRAINE;57;MOSELLE;Poules pondeuses;s
2008;LORRAINE;57;MOSELLE;Truies;s
2008;LORRAINE;57;MOSELLE;Vaches allaitantes;895
2008;LORRAINE;57;MOSELLE;Vaches laitières;954
2008;LORRAINE;88;VOSGES;Brebis laitières;s
2008;LORRAINE;88;VOSGES;Brebis viande;1329
2008;LORRAINE;88;VOSGES;Chèvres;181
2008;LORRAINE;88;VOSGES;Poules pondeuses;2225
2008;LORRAINE;88;VOSGES;Ruches;s
2008;LORRAINE;88;VOSGES;Truies;10
2008;LORRAINE;88;VOSGES;Vaches allaitantes;1002
2008;LORRAINE;88;VOSGES;Vaches laitières;1969
2008;MIDI-PYRENEES;9;ARIEGE;Brebis viande;2516
2008;MIDI-PYRENEES;9;ARIEGE;Chèvres;274
2008;MIDI-PYRENEES;9;ARIEGE;Poules pondeuses;1574
2008;MIDI-PYRENEES;9;ARIEGE;Poulets;s
2008;MIDI-PYRENEES;9;ARIEGE;Ruches;2023
2008;MIDI-PYRENEES;9;ARIEGE;Truies;28
2008;MIDI-PYRENEES;9;ARIEGE;Vaches allaitantes;1165
2008;MIDI-PYRENEES;9;ARIEGE;Vaches laitières;193
2008;MIDI-PYRENEES;12;AVEYRON;Brebis laitières;16035
2008;MIDI-PYRENEES;12;AVEYRON;Brebis viande;7243
2008;MIDI-PYRENEES;12;AVEYRON;Chèvres;179
2008;MIDI-PYRENEES;12;AVEYRON;Poules pondeuses;1694
